"const","wgt","female","age","haschld","educ","educ.m","educ.f","currjob","mosinjob","yr_work1","earn_yr","white","partnered","evarrst","p_inc","hh_inc","R.educ.m","R.educ.f","R.hh_inc","I.educ.m","I.educ.f","I.hh_inc"
1,12.49659,0,17.27945,0,10,12,12,0,0,0,-0.683781229648494,1,0,0,0,1,1,1,1,12,12,1
1,8.97228,0,22.59726,0,12,10,12,0,9.5,1,1.14090303470633,0,0,0,0,1,1,1,1,10,12,1
1,12.49659,0,19.2548,0,10,12,8.8862013076629,0,1.25,1,-0.569359863016137,0,0,0,0,1,1,0,1,12,0,1
1,8.97228,1,18.10959,1,8,11,13.9773469028278,1,8.5,1,0.796965867946715,0,0,0,0,0,1,0,0,11,0,0
1,8.97228,1,17.71507,1,10,12,9,1,4.25,1,-0.348369576481094,1,0,1,0,1,1,1,1,12,9,1
1,8.97228,0,19.07123,0,12,5,8,0,0,0,-0.683781229648494,0,1,0,0,1,1,1,1,5,8,1
1,19.99454,1,16.55342,0,10,11.2255195130550,11.6089601998362,0,9.5,1,0.256268821703616,0,0,0,0,0,0,0,0,0,0,0
1,8.97228,1,20.63014,1,9,12.6636638836618,13.9098282078913,0,12.25,1,1.3390090479149,0,0,0,0,0,0,0,1,0,0,0
1,12.49659,0,20.29041,0,11,11,12,0,0.75,1,-0.626570546332315,0,0,0,0,1,1,1,1,11,12,1
1,8.97228,0,19.95069,0,10,12,12.5175859009357,0,1.25,1,-0.414554484631183,0,0,0,0,1,1,0,1,12,0,1
1,5.858371,1,21.11233,1,10,10,6,0,5.75,1,-0.354090644812712,1,1,0,0,1,1,1,1,10,6,1
1,11.10808,1,18.34794,0,12,0,0,0,4.5,1,0.334793289000331,0,0,0,0,1,1,1,1,0,0,1
1,8.97228,0,23.93151,1,7,0,12,1,9,1,1.49875024995850,0,1,0,0,0,1,1,1,0,12,0
1,12.49659,0,20.76438,0,10,10.3926758041809,9.61417285698254,0,4.75,1,0.211397697534064,0,0,1,0,0,0,0,1,0,0,0
1,8.97228,0,23.78356,1,12,12,14.7623015370765,1,11,1,0.703185218432351,0,1,0,1,1,1,0,1,12,0,1
1,12.49659,0,24.00548,0,11,12,11,0,0,0,-0.683781229648494,0,0,1,0,0,1,1,0,12,11,0
1,8.97228,1,21.79452,0,12,12,12,0,7.5,1,-0.0107143671052172,0,0,0,0,1,1,1,1,12,12,1
1,8.97228,0,19.09863,1,10,12,13,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,12,13,1
1,8.97228,1,17.43288,0,11,11,12,1,7.25,1,0.254025265495138,0,0,1,0,0,1,1,1,11,12,0
1,5.858371,0,21.26575,0,12,3.28480879071174,6,0,2.25,1,-0.271864309772008,0,1,0,0,0,0,1,1,0,6,0
1,8.97228,1,19.91507,0,11,10,14.0972313187349,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,10,0,0
1,8.97228,0,24.27671,1,8,8,10,1,8.48739566077603,1,0.0667319747168036,1,0,1,0,0,1,1,0,8,10,0
1,12.49659,0,21.4137,0,12,16,16,0,8.75,1,1.96630736380523,1,0,1,1,1,1,1,1,16,16,1
1,11.10808,0,18.52877,0,10,9,11.6373791522833,0,8.5,1,1.36009847627459,1,0,1,1,1,1,0,1,9,0,1
1,8.97228,0,16.70137,0,10,12,12,0,5.25,1,0.0705023676416715,1,0,0,0,1,1,1,1,12,12,1
1,8.97228,0,16.80274,0,8,12,13.2866325228231,1,0.502396195524796,1,-0.683781229648494,1,0,0,0,1,1,0,0,12,0,0
1,12.49659,0,18,0,10.0774629885942,16.1258142225140,13.3258444257346,0,7.87331315282705,1,0.625431290087326,0,0,0,0,0,0,0,0,0,0,0
1,8.271786,1,21.92055,0,12,12,9.2662418961178,0,3.75,1,-0.572220397181946,1,0,0,0,0,1,0,1,12,0,0
1,8.97228,1,16.03836,0,9,11,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,11,12,0
1,8.97228,1,16.79452,0,8,12,11,0,3.5,1,-0.511027401595719,0,0,0,0,0,1,1,1,12,11,0
1,8.97228,0,17.34521,0,9,7,8.44547629212409,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,7,0,0
1,8.97228,1,18.21644,0,10,11,11,0,0,0,-0.683781229648494,0,0,1,0,1,1,1,1,11,11,1
1,8.97228,1,18.15616,0,12,8.89489637642448,16.5294896303974,1,0.25,1,-0.67615313853967,0,0,0,0,0,0,0,0,0,0,0
1,5.858371,0,22.5863,0,6,11.2537322456263,13.1658586287441,0,5,1,0.505303560844628,1,1,1,0,0,0,0,1,0,0,0
1,8.97228,0,17.81918,0,10,12,11.4512343304157,0,0,0,-0.683781229648494,0,0,1,0,0,1,0,0,12,0,0
1,11.10808,1,22.81644,1,11,12,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,0,12,12,0
1,8.97228,0,16.27123,0,9,9,12,0,1.5,1,-0.296094716823566,1,0,1,0,0,1,1,1,9,12,0
1,12.49659,0,19.32877,0,7,8.63406652346339,10.1536189055615,0,3.82976699510712,1,0.0858694699174164,0,0,0,0,0,0,0,1,0,0,0
1,8.97228,0,22.95617,0,13,16,9,1,11.2212878291556,1,1.97724215980088,0,0,1,0,0,1,1,1,16,9,0
1,8.97228,1,16.91781,1,9,6.40514968724529,6,0,0,0,-0.683781229648494,0,1,0,0,0,0,1,1,0,6,0
1,8.97228,1,18.04383,0,8,7.81466063425725,8.47058621853156,0,7.5,1,1.29817632492061,0,0,0,0,0,0,0,1,0,0,0
1,8.97228,0,16.58356,0,10,10,12,1,9.01238331102652,1,0.64047763666986,1,0,0,0,1,1,1,1,10,12,1
1,11.10808,1,20.13425,1,10,11,12,1,8.75,1,0.886708116285818,1,0,0,1,1,1,1,1,11,12,1
1,8.97228,0,21.67397,0,9,12,9,0,5.5,1,0.234281970860535,1,0,0,1,1,1,1,1,12,9,1
1,8.97228,0,21.05754,0,11,12,12.6301012173036,0,11,1,0.895682341119728,0,0,0,0,0,1,0,1,12,0,0
1,8.97228,0,18.8274,0,10,12,15.4342297195968,1,12.75,1,0.569917979648783,0,0,0,0,1,1,0,1,12,0,1
1,12.49659,0,17.58082,1,8,10,0,0,0,1,-0.683781229648494,0,1,1,0,1,1,1,0,10,0,0
1,11.10808,1,24.29315,1,11,7,6,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,7,6,0
1,8.97228,1,19,0,10.5787378819631,6.10079628049246,7.66839688861234,0,0.619108952657858,1,-0.683781229648494,0,0,0,0,0,0,0,0,0,0,0
1,11.10808,0,16.47397,0,9,12,8,0,0.25,1,-0.670319892397628,1,0,1,0,1,1,1,0,12,8,0
1,5.858371,0,19.12329,0,9,12,12,0,3,1,-0.174942681565777,1,0,1,0,0,1,1,1,12,12,0
1,8.97228,1,18.2411,0,10,12,12,0,0,0,-0.683781229648494,0,0,0,1,0,1,1,1,12,12,0
1,8.97228,1,17.32603,0,10,12,13,1,13,1,-0.450451383966824,0,0,0,0,0,1,1,0,12,13,0
1,8.97228,1,16.08219,0,8,10,7.58701049178244,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,10,0,0
1,12.49659,0,16.73973,0,10,15.3209934974015,11.8168035080266,0,0,0,-0.683781229648494,0,0,1,0,1,0,0,1,0,0,1
1,8.97228,1,19.39726,0,12,12,12,0,8.5,1,0.843631837083048,1,0,0,0,0,1,1,1,12,12,0
1,11.10808,1,21.00548,1,12,13,14.0686827379416,1,6.5,1,0.139603898862781,0,1,0,0,1,1,0,1,13,0,1
1,5.858371,0,18.25753,0,11,12,12,1,6.5,1,0.245051040661228,0,0,0,0,0,1,1,0,12,12,0
1,5.858371,0,16.48493,0,8,12,10.5009045592146,0,0,0,-0.683781229648494,0,0,1,0,1,1,0,1,12,0,1
1,12.49659,0,20.1863,0,11,16,10,0,12.25,1,1.23984386350019,0,0,0,0,1,1,1,0,16,10,0
1,8.97228,1,16.52329,0,8,7,9.51134296802064,0,2.25,1,-0.271864309772008,1,0,1,0,0,1,0,0,7,0,0
1,8.97228,1,19.52603,0,10,12,12,0,8,1,0.536713347763314,0,0,0,0,0,1,1,1,12,12,0
1,12.49659,0,20.56986,0,12,12,12,0,7.5,1,0.729659181692387,0,0,0,0,0,1,1,1,12,12,0
1,12.41897,0,21.07671,0,9,16,6,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,0,16,6,0
1,8.97228,1,16.51781,1,9,7,7,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,7,7,0
1,8.97228,1,23.55342,0,13,16,16,0,2.75,1,0.176173865060966,0,0,0,1,1,1,1,1,16,16,1
1,11.10808,1,16.70137,0,10,12.9403105852663,13.4187761005210,0,2.5,1,-0.45493849638378,0,0,0,0,0,0,0,0,0,0,0
1,8.97228,0,20.78082,1,8,11.6910155412090,12,0,2,1,-0.288915336956438,0,0,1,0,0,0,1,0,0,12,0
1,8.97228,1,17.83836,1,9,10.5451025630556,10.9374832442469,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,1,0,0,0
1,8.97228,0,17.30411,0,10,11.1314782819273,9.69638210211158,0,1.75,1,-0.547148656552209,0,0,1,0,0,0,0,1,0,0,0
1,12.49659,0,18.72603,0,11,11,11.8496124677202,1,7.30339205727292,1,-0.232471625777676,1,0,0,0,0,1,0,1,11,0,0
1,8.97228,1,20.17534,0,11,12,14,1,3,1,-0.154862853499902,1,0,0,1,1,1,1,1,12,14,1
1,8.97228,0,20.13699,1,9,10.8582930044804,8,0,10.5,1,4.5221665965029,1,0,1,1,1,0,1,0,0,8,0
1,8.97228,1,20,0,9.41529099540563,8.80024176328815,13.6068318677389,0,1.52115046529995,1,-0.683781229648494,0,0,0,0,0,0,0,0,0,0,0
1,8.97228,0,17.97534,0,10,12,12,0,0,0,-0.683781229648494,1,0,1,0,1,1,1,1,12,12,1
1,12.49659,0,17.18356,0,10,13,16,1,11.75,1,1.86444991194035,1,0,0,0,1,1,1,1,13,16,1
1,8.97228,0,18.10411,0,10,12,11,0,0,0,-0.683781229648494,1,0,0,0,0,1,1,1,12,11,0
1,8.97228,1,16,0,10.4103487558684,12.3919748177415,12.9193969452455,1,7.04403359276793,1,0.916246575507321,0,1,0,0,0,0,0,0,0,0,0
1,8.97228,1,19.53151,0,10,16,16,1,6.25,1,0.225980812889168,1,0,0,0,1,1,1,1,16,16,1
1,8.97228,1,16.12603,0,9,10,11.6003973317007,0,0,0,-0.683781229648494,1,0,0,0,1,1,0,0,10,0,0
1,8.97228,1,22.70685,0,12,12,12,0,6.25,1,0.438669941452844,1,0,0,1,1,1,1,0,12,12,0
1,11.10808,1,20,0,12,6,7,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,0,6,7,0
1,12.49659,0,18.78082,0,10,13,15,1,1,1,-0.468399833634645,1,0,0,0,1,1,1,1,13,15,1
1,5.858371,0,19.1726,0,12,16,17.4895942358165,0,7.23762268145529,1,0.413430427727996,0,0,0,0,1,1,0,0,16,0,0
1,8.97228,1,20.40548,0,11,6,6,0,1.75,1,-0.432502934299004,0,0,0,0,1,1,1,0,6,6,0
1,8.97228,0,16.46849,0,9,12,12,1,13,1,0.80952978271419,0,0,0,0,0,1,1,0,12,12,0
1,11.10808,1,16.05754,0,9,11.4200423934038,13.5532537260491,0,0,0,-0.683781229648494,0,0,0,0,1,0,0,0,0,0,0
1,8.97228,1,21.39726,0,9,9.41093821929069,13.1444930322236,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,0,0,0,0
1,8.97228,0,16.01918,0,8,12,12,0,0,0,-0.683781229648494,0,0,1,0,0,1,1,0,12,12,0
1,11.10808,1,19,1,8.96184217890023,14.0420449021906,15.742387104284,0,3.39518307904502,1,-0.554062358810666,0,0,0,0,0,0,0,0,0,0,0
1,11.10808,0,19.47945,0,12,12,11.6829152343710,0,7.75,1,0.0256312434721197,0,0,0,0,0,1,0,1,12,0,0
1,8.97228,0,24.25205,0,10,10.623688157917,8.77827146935929,0,4.75,1,0.211397697534064,0,0,1,0,0,0,0,1,0,0,0
1,8.97228,0,16.08219,0,10,12,12,0,6.25,1,-0.44540338249775,0,0,0,0,0,1,1,1,12,12,0
1,12.49659,0,18.63288,0,10,11,11.0523621782015,0,2.5,1,-0.351959266414658,1,0,0,0,1,1,0,1,11,0,1
1,8.97228,0,18.12055,0,9,10,12,0,8,1,3.03962465394091,1,0,0,0,1,1,1,1,10,12,1
1,11.10808,1,23.09315,0,12,12,12,1,8,1,0.408830643880092,0,0,0,0,1,1,1,1,12,12,1
1,5.858371,0,18.53151,1,11,12,9,0,10,1,0.965232583582534,1,1,0,0,1,1,1,0,12,9,0
1,8.97228,0,20.51781,1,10,13.6052463774138,11.9106883689780,1,12.3662819084135,1,0.899909470659141,0,0,1,0,0,0,0,0,0,0,0
1,8.97228,0,19.49315,0,12,10.3735780477017,16,1,2,1,-0.599339382851918,1,0,1,0,0,0,1,0,0,16,0
1,8.97228,1,20.94246,0,10,8,12,0,0.620311288094876,1,0.0178741314656888,0,0,0,0,0,1,1,1,8,12,0
1,12.49659,0,17.95617,0,9,14,12.7715745410898,0,0,0,-0.683781229648494,1,0,1,0,1,1,0,1,14,0,1
1,11.10808,1,18.24932,0,9,14,10.5065901190047,1,12,1,-0.145327739613872,0,0,1,0,1,1,0,0,14,0,0
1,5.858371,1,23.07671,1,11,12,9.46724846452336,0,0,0,-0.683781229648494,0,0,0,0,1,1,0,1,12,0,1
1,5.858371,1,16.71233,1,7,10,12.4413761932331,0,0,0,-0.683781229648494,0,0,0,0,1,1,0,0,10,0,0
1,8.97228,0,21.23836,0,11,12,12,0,0,0,-0.683781229648494,0,0,1,0,1,1,1,0,12,12,0
1,19.99454,1,17.82192,0,10,13.5107377035455,9.60785503050499,1,6.75,1,0.479278308826288,0,0,1,0,0,0,0,0,0,0,0
1,11.10808,1,16.08493,0,10,11,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,11,12,0
1,8.97228,1,18.76712,0,11,14.3553862148821,11.3270835800934,0,3.25,1,-0.0275410386687991,0,1,0,0,0,0,0,0,0,0,0
1,12.49659,0,16.1863,0,10,11,12.3568005979161,0,9.25,1,-0.228339319327543,1,0,0,0,1,1,0,1,11,0,1
1,12.49659,0,18.00274,0,11,13.6959347948652,12,1,4,1,-0.159482525488986,1,0,0,0,1,0,1,0,0,12,0
1,8.97228,1,18.64658,1,10,12,12.0364018605399,0,1,1,-0.558142081973749,0,0,1,0,0,1,0,1,12,0,0
1,8.97228,0,17.2,0,10,12,14.1350935870815,1,8.5,1,2.23104699640559,1,0,1,0,1,1,0,0,12,0,0
1,8.97228,0,17.86575,0,9,16,12,0,0.75,1,-0.568686796153593,1,0,1,0,1,1,1,1,16,12,1
1,8.97228,1,16.67397,0,10,13,15.5619132932628,0,6.75,1,-0.279436311975620,0,0,0,0,1,1,0,1,13,0,1
1,8.97228,0,16.87945,0,10,13.3363696856755,17.9202319844316,0,9.25,1,2.79732058342533,0,0,0,0,1,0,0,1,0,0,1
1,19.99454,1,19.0137,1,9,13,15.6731818302317,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,13,0,0
1,12.49659,0,21.61644,1,8,3,6.37324047227421,0,4,1,-0.0735339409425897,0,0,1,0,0,1,0,0,3,0,0
1,8.97228,0,18.7589,0,10,12,12,0,0,0,-0.683781229648494,0,0,1,0,0,1,1,0,12,12,0
1,8.97228,1,18.12055,0,11,12,12.6768108093947,1,4.5,1,0.274217271371436,0,0,0,0,0,1,0,1,12,0,0
1,11.10808,0,17.84932,0,11,12,13.0155339315381,0,0,0,-0.683781229648494,0,0,0,0,1,1,0,1,12,0,1
1,8.97228,0,16.29589,0,10,12,12,0,2,1,-0.528723451190086,0,0,0,0,0,1,1,0,12,12,0
1,11.10808,0,16.53425,0,9,16,12,1,13,1,0.57619993703252,0,0,0,0,1,1,1,1,16,12,1
1,5.858371,1,19.30685,0,11,12,9,1,13,1,0.471201506475769,1,0,1,0,1,1,1,1,12,9,1
1,8.97228,0,22.7452,0,12,9,12.3228492469410,0,9,1,1.17208846600417,0,0,1,0,1,1,0,0,9,0,0
1,8.97228,0,22.04658,1,11,16,13.0223762776860,1,1.25,1,-0.588710535314256,0,0,1,0,1,1,0,1,16,0,1
1,12.49659,0,23.25753,0,10,12,10.6658516725788,0,0.75,1,-0.450114850535553,1,0,1,0,0,1,0,0,12,0,0
1,8.97228,0,16.30685,0,6,11,6,0,1.5,1,-0.477822769710251,1,0,1,0,0,1,1,0,11,6,0
1,11.10808,1,20.28767,0,12,10.0611048610973,12.0215405428817,0,4.75,1,-0.683781229648494,1,0,0,0,1,0,0,0,0,0,0
1,11.10808,1,16.13425,0,9,6,8.0103091780311,0,0,0,-0.683781229648494,0,0,1,1,1,1,0,1,6,0,1
1,8.97228,0,17.63836,0,10,12,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,12,12,0
1,12.49659,0,17.34247,1,7,12,12,0,0.75,1,-0.532341185576256,0,0,1,1,0,1,1,0,12,12,0
1,12.49659,0,20.16438,0,13,14,16.7731539089194,1,0.75,1,-0.592917203205151,0,0,0,0,1,1,0,0,14,0,0
1,8.97228,0,16.31781,0,12,12,12,0,8.5,1,1.50054509492529,0,0,0,0,0,1,1,1,12,12,0
1,8.97228,0,19.16986,0,9,12,10.1448169246450,1,6.25,1,0.340626535142373,0,0,0,0,0,1,0,0,12,0,0
1,5.858371,1,18.98904,0,10,12,14.0638890133984,0,2.25,1,-0.0295602392564290,0,1,0,0,1,1,0,0,12,0,0
1,11.10808,0,18.78904,0,8,9,8.13476655981787,0,0.75,1,-0.629935880645032,0,0,1,0,1,1,0,1,9,0,1
1,8.97228,1,21.53973,0,12,12,12,0,6.25,1,0.418926646818241,1,0,0,0,1,1,1,1,12,12,1
1,8.97228,0,18.07123,0,10,12,10,1,7.64404647677119,1,1.43700341345852,1,1,0,0,1,1,1,0,12,10,0
1,12.49659,0,19.40274,0,11,12,12,0,2.25,1,0.0189005748466869,0,0,1,0,1,1,1,1,12,12,1
1,8.97228,0,16,0,9.15970220454823,14.1775275713332,10.0357413506200,1,3.98952283783556,1,0.0101852041121135,0,0,0,0,0,0,0,0,0,0,0
1,12.49659,0,17.28767,0,9,6,12,0,9.25,1,0.727415625483909,0,0,0,0,0,1,1,1,6,12,0
1,8.97228,0,18.27397,0,11,15,10,0,4.43019820056846,1,0.823863500323528,0,0,0,0,1,1,1,1,15,10,1
1,8.97228,1,22.64931,1,12,14,12,1,7.25,1,0.978020853970856,0,0,0,1,1,1,1,1,14,12,1
1,19.99454,1,20.58356,1,11,11,14,0,2.25,1,-0.26872333108014,1,1,0,0,0,1,1,1,11,14,0
1,8.97228,1,22.17808,1,8,16,8.57957053175156,0,2.75,1,-0.190198863783424,0,0,0,0,0,1,0,0,16,0,0
1,11.10808,0,20.56986,1,11,16,11.4414281857100,0,10.25,1,2.95885663043572,0,0,0,1,1,1,0,1,16,0,1
1,12.49659,0,20.14795,0,10,11.5079253660561,13.2428819071131,0,4.5,1,0.554661797431135,0,0,1,0,1,0,0,0,0,0,0
1,8.97228,0,17.45479,0,11,12,12,1,2.25,1,-0.502053176761809,0,0,0,0,1,1,1,1,12,12,1
1,5.858371,1,23.81644,1,12,16,12,1,1.5,1,-0.502053176761809,0,0,0,0,1,1,1,1,16,12,1
1,11.10808,1,17.41096,0,11,12,10.066868175819,0,11,1,0.68030094510588,0,0,0,0,1,1,0,1,12,0,1
1,8.97228,1,16,0,10.1520736190418,7.76425072489609,11.2246287217309,0,3.95114696139256,1,0.221917162474992,0,0,0,0,0,0,0,0,0,0,0
1,11.10808,1,20.13973,0,13,12,12,0,4,1,0.597738076633905,0,0,0,0,1,1,1,0,12,12,0
1,12.49659,0,17.07671,0,8,10,11,0,0,0,-0.683781229648494,1,0,1,0,0,1,1,1,10,11,0
1,8.97228,0,17.1452,0,9,7.83186951962014,8.464080606919,0,1,1,-0.432502934299004,0,0,0,0,0,0,0,1,0,0,0
1,8.97228,0,17.4137,0,10,12,12,0,5.89280192707159,1,1.58447238299999,1,0,0,0,1,1,1,1,12,12,1
1,8.97228,0,17.51507,0,9,10,13.1335820700973,0,4.75,1,0.203320895183545,1,1,1,0,1,1,0,1,10,0,1
1,12.49659,0,18.13973,0,11,6,12,1,11.5,1,1.20080598547268,0,0,0,0,0,1,1,1,6,12,0
1,11.10808,0,16.20822,0,9,14,12,1,2.75,1,-0.338273573542945,0,0,1,0,1,1,1,1,14,12,1
1,11.10808,0,16.40274,0,9,10,11,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,0,10,11,0
1,8.97228,0,20.73699,0,12,12,12,0,7.75,1,0.515848275024473,0,0,0,0,1,1,1,0,12,12,0
1,12.49659,0,17.96438,0,9,12,12,1,13,1,-0.567116306807659,1,0,1,0,1,1,1,1,12,12,1
1,8.97228,1,18.17534,0,8,10,9.5783069365392,0,0,0,-0.683781229648494,1,0,1,0,0,1,0,1,10,0,0
1,12.49659,0,16.0411,0,9,16,16,0,0.75,1,-0.622532145157055,0,0,1,0,0,1,1,0,16,16,0
1,8.97228,1,17,0,9.477435029001,8.94905434063578,10.5463671281433,0,0,0,-0.683781229648494,1,0,1,0,1,0,0,0,0,0,0
1,8.97228,0,16.0137,0,8,11,9.70011963430952,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,11,0,0
1,12.49659,0,16.0274,0,8,10,16,0,0,0,-0.683781229648494,0,0,1,0,0,1,1,1,10,16,0
1,8.97228,0,17.63288,0,9,13.9243010536903,16,0,0,0,-0.683781229648494,1,0,0,0,1,0,1,0,0,16,0
1,8.97228,0,16.87671,0,8,9.55504953505857,10.2760877207972,0,2.25,1,-0.580801999679372,0,0,0,0,1,0,0,0,0,0,0
1,12.49659,0,18.56164,0,10,13,12,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,13,12,1
1,8.97228,1,17.02466,1,10,11,12,0,3.75,1,-0.111674396486709,0,0,0,0,1,1,1,1,11,12,1
1,8.97228,0,22.54521,0,12,12.6688646336253,12.1957260111949,1,13,1,4.56614029818906,0,0,0,1,1,0,0,0,0,0,0
1,12.49659,0,18.13973,0,10,12,12,1,6,1,0.088562995119916,0,0,0,0,1,1,1,1,12,12,1
1,12.49659,0,18.31233,0,11,12,11,0,0,0,-0.683781229648494,0,0,1,0,1,1,1,0,12,11,0
1,8.97228,1,21.38904,1,9,11,5,0,2,1,-0.259749106246229,0,1,0,0,1,1,1,1,11,5,1
1,8.97228,0,16.2411,0,10,12,16,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,0,12,16,0
1,11.10808,1,20.8137,1,12,12,12,1,13,1,1.06619261296403,0,0,1,0,0,1,1,0,12,12,0
1,5.858371,1,23.97808,1,12,14.8179139104173,12.0882576228357,0,0,0,-0.683781229648494,0,0,1,0,0,0,0,0,0,0,0
1,12.49659,0,17.75343,0,11,12,11,1,4.5,1,0.33389586651694,0,0,0,0,0,1,1,0,12,11,0
1,8.97228,1,19.12055,0,13,12,7.1221627094026,0,3,1,-0.0650084273503748,0,0,0,0,1,1,0,1,12,0,1
1,8.97228,0,16.49041,0,9,10,16,0,0.75,1,-0.54950439057111,1,0,0,0,1,1,1,1,10,16,1
1,5.858371,1,21.59726,1,11,8,8,0,0,0,-0.683781229648494,0,1,0,0,0,1,1,1,8,8,0
1,11.10808,1,22.06027,1,12,12.7294426091039,15,0,6.25,1,-0.246287768995364,0,0,0,0,0,0,1,1,0,15,0
1,5.858371,1,22.29589,1,12,6,4,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,6,4,1
1,5.858371,1,19.43288,1,11,12,6.95807766793609,0,9.25,1,0.388638638003794,0,0,0,0,0,1,0,1,12,0,0
1,8.97228,1,17.24932,0,9,12.3286806422998,13.2584428799938,0,6,1,-0.199173088617335,0,0,0,0,1,0,0,1,0,0,1
1,11.10808,0,17.15068,0,9,14,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,14,12,0
1,8.97228,1,16.57808,0,9,12,14.5240114339394,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,12,0,0
1,11.10808,0,16.09863,0,9,7.02242900363477,0,0,0.25,1,-0.647435619071157,0,0,0,0,1,0,1,0,0,0,0
1,8.97228,0,21.03288,0,10,10,10,0,6.25,1,0.886708116285818,0,0,0,0,0,1,1,1,10,10,0
1,19.99454,1,21.06027,1,9,12,16,0,5.92746198365597,1,0.533725045377794,0,0,0,0,0,1,1,1,12,16,0
1,8.97228,1,19.0411,0,7,11,12,0,3,1,-0.111001329624165,0,0,1,0,0,1,1,0,11,12,0
1,8.97228,0,19.30137,0,10,9,12,0,0.5,1,-0.61109000849382,0,0,0,0,1,1,1,1,9,12,1
1,12.49659,0,16.63014,0,9,10,11,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,0,10,11,0
1,8.97228,0,17.15068,0,9,12,10.7574197971667,0,1.5,1,-0.523591316363194,0,0,0,0,1,1,0,1,12,0,1
1,8.97228,1,18.36986,0,12,16,17.3197952773830,1,13,1,0.492290934835458,0,0,0,0,1,1,0,1,16,0,1
1,8.97228,0,23.53425,1,12,8,11,0,4.5,1,0.312357726915555,0,1,0,0,0,1,1,1,8,11,0
1,12.49659,0,16.51507,0,9,12,13.8201899744214,0,0,0,-0.683781229648494,0,0,0,0,1,1,0,1,12,0,1
1,8.97228,0,15.96986,0,9,12,12.9056440575710,0,0,0,-0.683781229648494,1,0,1,0,0,1,0,0,12,0,0
1,12.49659,0,20.7726,0,12,12,12.6046384782880,0,10,1,3.25321120498798,1,0,0,1,1,1,0,1,12,0,1
1,8.97228,1,18.26301,0,9,9,11,1,10.25,1,0.484214132484939,1,0,0,0,1,1,1,0,9,11,0
1,5.858371,0,19.44658,0,9,8.29391572261315,2.39344402576315,0,5.5,1,-0.278931511828713,1,0,0,0,1,0,0,0,0,0,0
1,5.858371,0,16.49315,0,8,12.5594737339469,10,0,1,1,-0.504296732970287,0,1,0,0,0,0,1,0,0,10,0
1,11.10808,0,18.25753,0,10,12,12,1,5.75,1,0.151943458009408,0,0,0,0,1,1,1,0,12,12,0
1,5.858371,1,21.13973,0,12,11,9.65377263204106,0,4.5,1,0.423638114856044,0,0,0,1,1,1,0,0,11,0,0
1,8.97228,0,16.29315,0,9,12,12,1,9,1,-0.340517129751423,1,0,0,0,0,1,1,0,12,12,0
1,8.97228,0,16.43014,0,9,10.7851710806546,12,0,2.75,1,-0.121097332562315,0,0,0,0,0,0,1,1,0,12,0
1,5.858371,1,18.7589,1,8,12,12,0,0,0,-0.683781229648494,0,0,0,1,1,1,1,0,12,12,0
1,8.97228,1,17.47123,0,9,12,13.9696315310066,0,1.25,1,-0.577212309745808,0,0,1,0,0,1,0,0,12,0,0
1,19.99454,1,18.61096,1,12,12,13,0,0,0,-0.683781229648494,0,0,1,0,0,1,1,1,12,13,0
1,8.97228,1,19.12877,0,11,14.9668044727111,12.4577553427328,1,9.75,1,0.542770949526204,0,0,0,0,0,0,0,0,0,0,0
1,5.858371,1,18,0,8.53792052072859,14.7519745651368,13.3263066435141,1,12.1795242986252,1,1.09417251167030,0,0,0,0,1,0,0,0,0,0,0
1,11.10808,0,16.95342,0,10,11.7126543529751,16,0,0,0,-0.683781229648494,0,0,1,0,0,0,1,0,0,16,0
1,11.10808,0,16.0411,0,8,12,11.2255292699731,0,0,0,-0.683781229648494,0,0,0,0,1,1,0,0,12,0,0
1,19.99454,1,16.03014,0,9,12,7.2572834337797,0,0,0,-0.683781229648494,0,0,0,0,1,1,0,0,12,0,0
1,8.97228,1,24.47945,0,12,9,6,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,9,6,1
1,12.49659,0,18.90411,1,10,11.8901224164806,12,0,0,0,-0.683781229648494,0,1,0,0,0,0,1,1,0,12,0
